image_id,label,original_class,split,organized_image_file_path,original_image_file_path,organized_mask_file_path,original_mask_file_path
malignant (7).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (7).png,./data/ultrasound/images/malignant/malignant (7).png,./mmibc/busi/masks/train/malignant/malignant (7)_mask.png,./data/ultrasound/masks/malignant/malignant (7)_mask.png
malignant (29).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (29).png,./data/ultrasound/images/malignant/malignant (29).png,./mmibc/busi/masks/train/malignant/malignant (29)_mask.png,./data/ultrasound/masks/malignant/malignant (29)_mask.png
normal (92).png,0,normal,train,./mmibc/busi/images/train/benign/normal (92).png,./data/ultrasound/images/normal/normal (92).png,./mmibc/busi/masks/train/benign/normal (92)_mask.png,./data/ultrasound/masks/normal/normal (92)_mask.png
normal (64).png,0,normal,train,./mmibc/busi/images/train/benign/normal (64).png,./data/ultrasound/images/normal/normal (64).png,./mmibc/busi/masks/train/benign/normal (64)_mask.png,./data/ultrasound/masks/normal/normal (64)_mask.png
malignant (162).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (162).png,./data/ultrasound/images/malignant/malignant (162).png,./mmibc/busi/masks/train/malignant/malignant (162)_mask.png,./data/ultrasound/masks/malignant/malignant (162)_mask.png
normal (48).png,0,normal,train,./mmibc/busi/images/train/benign/normal (48).png,./data/ultrasound/images/normal/normal (48).png,./mmibc/busi/masks/train/benign/normal (48)_mask.png,./data/ultrasound/masks/normal/normal (48)_mask.png
normal (44).png,0,normal,train,./mmibc/busi/images/train/benign/normal (44).png,./data/ultrasound/images/normal/normal (44).png,./mmibc/busi/masks/train/benign/normal (44)_mask.png,./data/ultrasound/masks/normal/normal (44)_mask.png
normal (13).png,0,normal,train,./mmibc/busi/images/train/benign/normal (13).png,./data/ultrasound/images/normal/normal (13).png,./mmibc/busi/masks/train/benign/normal (13)_mask.png,./data/ultrasound/masks/normal/normal (13)_mask.png
malignant (104).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (104).png,./data/ultrasound/images/malignant/malignant (104).png,./mmibc/busi/masks/train/malignant/malignant (104)_mask.png,./data/ultrasound/masks/malignant/malignant (104)_mask.png
malignant (150).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (150).png,./data/ultrasound/images/malignant/malignant (150).png,./mmibc/busi/masks/train/malignant/malignant (150)_mask.png,./data/ultrasound/masks/malignant/malignant (150)_mask.png
benign (169).png,0,benign,train,./mmibc/busi/images/train/benign/benign (169).png,./data/ultrasound/images/benign/benign (169).png,./mmibc/busi/masks/train/benign/benign (169)_mask.png,./data/ultrasound/masks/benign/benign (169)_mask.png
benign (375).png,0,benign,train,./mmibc/busi/images/train/benign/benign (375).png,./data/ultrasound/images/benign/benign (375).png,./mmibc/busi/masks/train/benign/benign (375)_mask.png,./data/ultrasound/masks/benign/benign (375)_mask.png
malignant (177).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (177).png,./data/ultrasound/images/malignant/malignant (177).png,./mmibc/busi/masks/train/malignant/malignant (177)_mask.png,./data/ultrasound/masks/malignant/malignant (177)_mask.png
normal (26).png,0,normal,train,./mmibc/busi/images/train/benign/normal (26).png,./data/ultrasound/images/normal/normal (26).png,./mmibc/busi/masks/train/benign/normal (26)_mask.png,./data/ultrasound/masks/normal/normal (26)_mask.png
normal (115).png,0,normal,train,./mmibc/busi/images/train/benign/normal (115).png,./data/ultrasound/images/normal/normal (115).png,./mmibc/busi/masks/train/benign/normal (115)_mask.png,./data/ultrasound/masks/normal/normal (115)_mask.png
benign (183).png,0,benign,train,./mmibc/busi/images/train/benign/benign (183).png,./data/ultrasound/images/benign/benign (183).png,./mmibc/busi/masks/train/benign/benign (183)_mask.png,./data/ultrasound/masks/benign/benign (183)_mask.png
malignant (57).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (57).png,./data/ultrasound/images/malignant/malignant (57).png,./mmibc/busi/masks/train/malignant/malignant (57)_mask.png,./data/ultrasound/masks/malignant/malignant (57)_mask.png
malignant (42).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (42).png,./data/ultrasound/images/malignant/malignant (42).png,./mmibc/busi/masks/train/malignant/malignant (42)_mask.png,./data/ultrasound/masks/malignant/malignant (42)_mask.png
benign (219).png,0,benign,train,./mmibc/busi/images/train/benign/benign (219).png,./data/ultrasound/images/benign/benign (219).png,./mmibc/busi/masks/train/benign/benign (219)_mask.png,./data/ultrasound/masks/benign/benign (219)_mask.png
malignant (99).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (99).png,./data/ultrasound/images/malignant/malignant (99).png,./mmibc/busi/masks/train/malignant/malignant (99)_mask.png,./data/ultrasound/masks/malignant/malignant (99)_mask.png
malignant (49).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (49).png,./data/ultrasound/images/malignant/malignant (49).png,./mmibc/busi/masks/train/malignant/malignant (49)_mask.png,./data/ultrasound/masks/malignant/malignant (49)_mask.png
benign (242).png,0,benign,train,./mmibc/busi/images/train/benign/benign (242).png,./data/ultrasound/images/benign/benign (242).png,./mmibc/busi/masks/train/benign/benign (242)_mask.png,./data/ultrasound/masks/benign/benign (242)_mask.png
normal (27).png,0,normal,train,./mmibc/busi/images/train/benign/normal (27).png,./data/ultrasound/images/normal/normal (27).png,./mmibc/busi/masks/train/benign/normal (27)_mask.png,./data/ultrasound/masks/normal/normal (27)_mask.png
malignant (204).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (204).png,./data/ultrasound/images/malignant/malignant (204).png,./mmibc/busi/masks/train/malignant/malignant (204)_mask.png,./data/ultrasound/masks/malignant/malignant (204)_mask.png
malignant (36).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (36).png,./data/ultrasound/images/malignant/malignant (36).png,./mmibc/busi/masks/train/malignant/malignant (36)_mask.png,./data/ultrasound/masks/malignant/malignant (36)_mask.png
malignant (88).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (88).png,./data/ultrasound/images/malignant/malignant (88).png,./mmibc/busi/masks/train/malignant/malignant (88)_mask.png,./data/ultrasound/masks/malignant/malignant (88)_mask.png
malignant (123).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (123).png,./data/ultrasound/images/malignant/malignant (123).png,./mmibc/busi/masks/train/malignant/malignant (123)_mask.png,./data/ultrasound/masks/malignant/malignant (123)_mask.png
malignant (81).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (81).png,./data/ultrasound/images/malignant/malignant (81).png,./mmibc/busi/masks/train/malignant/malignant (81)_mask.png,./data/ultrasound/masks/malignant/malignant (81)_mask.png
benign (429).png,0,benign,train,./mmibc/busi/images/train/benign/benign (429).png,./data/ultrasound/images/benign/benign (429).png,./mmibc/busi/masks/train/benign/benign (429)_mask.png,./data/ultrasound/masks/benign/benign (429)_mask.png
normal (8).png,0,normal,train,./mmibc/busi/images/train/benign/normal (8).png,./data/ultrasound/images/normal/normal (8).png,./mmibc/busi/masks/train/benign/normal (8)_mask.png,./data/ultrasound/masks/normal/normal (8)_mask.png
benign (348).png,0,benign,train,./mmibc/busi/images/train/benign/benign (348).png,./data/ultrasound/images/benign/benign (348).png,./mmibc/busi/masks/train/benign/benign (348)_mask.png,./data/ultrasound/masks/benign/benign (348)_mask.png
malignant (61).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (61).png,./data/ultrasound/images/malignant/malignant (61).png,./mmibc/busi/masks/train/malignant/malignant (61)_mask.png,./data/ultrasound/masks/malignant/malignant (61)_mask.png
benign (42).png,0,benign,train,./mmibc/busi/images/train/benign/benign (42).png,./data/ultrasound/images/benign/benign (42).png,./mmibc/busi/masks/train/benign/benign (42)_mask.png,./data/ultrasound/masks/benign/benign (42)_mask.png
benign (337).png,0,benign,train,./mmibc/busi/images/train/benign/benign (337).png,./data/ultrasound/images/benign/benign (337).png,./mmibc/busi/masks/train/benign/benign (337)_mask.png,./data/ultrasound/masks/benign/benign (337)_mask.png
normal (84).png,0,normal,train,./mmibc/busi/images/train/benign/normal (84).png,./data/ultrasound/images/normal/normal (84).png,./mmibc/busi/masks/train/benign/normal (84)_mask.png,./data/ultrasound/masks/normal/normal (84)_mask.png
benign (106).png,0,benign,train,./mmibc/busi/images/train/benign/benign (106).png,./data/ultrasound/images/benign/benign (106).png,./mmibc/busi/masks/train/benign/benign (106)_mask.png,./data/ultrasound/masks/benign/benign (106)_mask.png
normal (131).png,0,normal,train,./mmibc/busi/images/train/benign/normal (131).png,./data/ultrasound/images/normal/normal (131).png,./mmibc/busi/masks/train/benign/normal (131)_mask.png,./data/ultrasound/masks/normal/normal (131)_mask.png
benign (326).png,0,benign,train,./mmibc/busi/images/train/benign/benign (326).png,./data/ultrasound/images/benign/benign (326).png,./mmibc/busi/masks/train/benign/benign (326)_mask.png,./data/ultrasound/masks/benign/benign (326)_mask.png
normal (10).png,0,normal,train,./mmibc/busi/images/train/benign/normal (10).png,./data/ultrasound/images/normal/normal (10).png,./mmibc/busi/masks/train/benign/normal (10)_mask.png,./data/ultrasound/masks/normal/normal (10)_mask.png
benign (394).png,0,benign,train,./mmibc/busi/images/train/benign/benign (394).png,./data/ultrasound/images/benign/benign (394).png,./mmibc/busi/masks/train/benign/benign (394)_mask.png,./data/ultrasound/masks/benign/benign (394)_mask.png
benign (229).png,0,benign,train,./mmibc/busi/images/train/benign/benign (229).png,./data/ultrasound/images/benign/benign (229).png,./mmibc/busi/masks/train/benign/benign (229)_mask.png,./data/ultrasound/masks/benign/benign (229)_mask.png
benign (287).png,0,benign,train,./mmibc/busi/images/train/benign/benign (287).png,./data/ultrasound/images/benign/benign (287).png,./mmibc/busi/masks/train/benign/benign (287)_mask.png,./data/ultrasound/masks/benign/benign (287)_mask.png
benign (117).png,0,benign,train,./mmibc/busi/images/train/benign/benign (117).png,./data/ultrasound/images/benign/benign (117).png,./mmibc/busi/masks/train/benign/benign (117)_mask.png,./data/ultrasound/masks/benign/benign (117)_mask.png
benign (74).png,0,benign,train,./mmibc/busi/images/train/benign/benign (74).png,./data/ultrasound/images/benign/benign (74).png,./mmibc/busi/masks/train/benign/benign (74)_mask.png,./data/ultrasound/masks/benign/benign (74)_mask.png
benign (437).png,0,benign,train,./mmibc/busi/images/train/benign/benign (437).png,./data/ultrasound/images/benign/benign (437).png,./mmibc/busi/masks/train/benign/benign (437)_mask.png,./data/ultrasound/masks/benign/benign (437)_mask.png
benign (247).png,0,benign,train,./mmibc/busi/images/train/benign/benign (247).png,./data/ultrasound/images/benign/benign (247).png,./mmibc/busi/masks/train/benign/benign (247)_mask.png,./data/ultrasound/masks/benign/benign (247)_mask.png
malignant (10).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (10).png,./data/ultrasound/images/malignant/malignant (10).png,./mmibc/busi/masks/train/malignant/malignant (10)_mask.png,./data/ultrasound/masks/malignant/malignant (10)_mask.png
benign (99).png,0,benign,train,./mmibc/busi/images/train/benign/benign (99).png,./data/ultrasound/images/benign/benign (99).png,./mmibc/busi/masks/train/benign/benign (99)_mask.png,./data/ultrasound/masks/benign/benign (99)_mask.png
normal (116).png,0,normal,train,./mmibc/busi/images/train/benign/normal (116).png,./data/ultrasound/images/normal/normal (116).png,./mmibc/busi/masks/train/benign/normal (116)_mask.png,./data/ultrasound/masks/normal/normal (116)_mask.png
normal (55).png,0,normal,train,./mmibc/busi/images/train/benign/normal (55).png,./data/ultrasound/images/normal/normal (55).png,./mmibc/busi/masks/train/benign/normal (55)_mask.png,./data/ultrasound/masks/normal/normal (55)_mask.png
benign (248).png,0,benign,train,./mmibc/busi/images/train/benign/benign (248).png,./data/ultrasound/images/benign/benign (248).png,./mmibc/busi/masks/train/benign/benign (248)_mask.png,./data/ultrasound/masks/benign/benign (248)_mask.png
malignant (73).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (73).png,./data/ultrasound/images/malignant/malignant (73).png,./mmibc/busi/masks/train/malignant/malignant (73)_mask.png,./data/ultrasound/masks/malignant/malignant (73)_mask.png
benign (29).png,0,benign,train,./mmibc/busi/images/train/benign/benign (29).png,./data/ultrasound/images/benign/benign (29).png,./mmibc/busi/masks/train/benign/benign (29)_mask.png,./data/ultrasound/masks/benign/benign (29)_mask.png
malignant (132).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (132).png,./data/ultrasound/images/malignant/malignant (132).png,./mmibc/busi/masks/train/malignant/malignant (132)_mask.png,./data/ultrasound/masks/malignant/malignant (132)_mask.png
benign (134).png,0,benign,train,./mmibc/busi/images/train/benign/benign (134).png,./data/ultrasound/images/benign/benign (134).png,./mmibc/busi/masks/train/benign/benign (134)_mask.png,./data/ultrasound/masks/benign/benign (134)_mask.png
benign (182).png,0,benign,train,./mmibc/busi/images/train/benign/benign (182).png,./data/ultrasound/images/benign/benign (182).png,./mmibc/busi/masks/train/benign/benign (182)_mask.png,./data/ultrasound/masks/benign/benign (182)_mask.png
benign (353).png,0,benign,train,./mmibc/busi/images/train/benign/benign (353).png,./data/ultrasound/images/benign/benign (353).png,./mmibc/busi/masks/train/benign/benign (353)_mask.png,./data/ultrasound/masks/benign/benign (353)_mask.png
benign (60).png,0,benign,train,./mmibc/busi/images/train/benign/benign (60).png,./data/ultrasound/images/benign/benign (60).png,./mmibc/busi/masks/train/benign/benign (60)_mask.png,./data/ultrasound/masks/benign/benign (60)_mask.png
benign (338).png,0,benign,train,./mmibc/busi/images/train/benign/benign (338).png,./data/ultrasound/images/benign/benign (338).png,./mmibc/busi/masks/train/benign/benign (338)_mask.png,./data/ultrasound/masks/benign/benign (338)_mask.png
normal (77).png,0,normal,train,./mmibc/busi/images/train/benign/normal (77).png,./data/ultrasound/images/normal/normal (77).png,./mmibc/busi/masks/train/benign/normal (77)_mask.png,./data/ultrasound/masks/normal/normal (77)_mask.png
malignant (167).png,1,malignant,train,./mmibc/busi/images/train/malignant/malignant (167).png,./data/ultrasound/images/malignant/malignant (167).png,./mmibc/busi/masks/train/malignant/malignant (167)_mask.png,./data/ultrasound/masks/malignant/malignant (167)_mask.png
normal (45).png,0,normal,train,./mmibc/busi/images/train/benign/normal (45).png,./data/ultrasound/images/normal/normal (45).png,./mmibc/busi/masks/train/benign/normal (45)_mask.png,./data/ultrasound/masks/normal/normal (45)_mask.png
benign (34).png,0,benign,train,./mmibc/busi/images/train/benign/benign (34).png,./data/ultrasound/images/benign/benign (34).png,./mmibc/busi/masks/train/benign/benign (34)_mask.png,./data/ultrasound/masks/benign/benign (34)_mask.png
benign (143).png,0,benign,train,./mmibc/busi/images/train/benign/benign (143).png,./data/ultrasound/images/benign/benign (143).png,./mmibc/busi/masks/train/benign/benign (143)_mask.png,./data/ultrasound/masks/benign/benign (143)_mask.png
